ID,PublicORResidential,city,principleActivity,ClimateZone,BuildingArea,numFloorAbove,numFloorBelow,WWR_South,WWR_North,WWR_East,WWR_West,ExWindowHTC_East,ExWindowHTC_West,ExWindowHTC_South,ExWindowHTC_North,SC_East,SC_West,SC_South,SC_North,RoofHTC,ExWallHTC,OverheadFloorHTC,FloorHTCOuter,exWinAirtightness,HeatingLoad,CoolingLoad
552,0,changzhou,1,3,3864.18,3,3,0.3,0.38,0.17,0.17,2.56,2.56,2.56,2.56,0.83,0.83,0.83,0.83,0.63,1.58,0.79,1.26,6,43.63,75.12
562,0,huaian,3,3,8411.41,2,1,0.36,0.46,0.44,0.46,2.4,2.4,2.4,2.4,0.38,0.38,0.38,0.38,0.55,0.89,0.85,0.5,2,27.77,46.31
572,0,huaian,3,3,15744,3,3,0.42,0.4,0.18,0.25,2.4,2.84,2.41,2.4,0.41,0.53,0.39,0.38,0.32,1.1,0.7,0.46,3,43.12,46.87
582,0,wuxi,1,3,30183,33,15957,0.22,0.36,0.22,0.2,2.44,2.44,2.44,2.44,0.33,0.33,0.33,0.33,0.562,0.701,0.701,0.726,6,37.4,40.59
592,1,suzhou,7,3,810.71,6,6,0.28,0.18,0.89,0.62,2.7,2.7,2.7,2.7,0.4,0.4,0.4,0.4,0.48,0.5,0.51,,6,15.41,28.57
602,1,suqian,7,3,2726.62,1,7,0,0,0,0,3,3,3,3,0.02,0.02,0.02,0.02,0.6,1.1,0.98,0.98,6,6.99,6.14
612,1,changzhou,7,3,14339.76,32,2,0.52,0.43,0.32,0.03,1.76,1.76,1.76,1.76,0.39,0.39,0.39,0.39,0.52,1.92,0.43,2.31,7,29,43.96
62,1,taizhou,7,3,6246.5,6,6,0.82,0.82,0.28,0.49,0,0,0,0,0.13,0.13,0.13,0.13,0.96,1.83,0.96,0.61,4,27.17,26.17
632,0,nanjing,6,3,13266,4,0,0.31,0.43,0.29,0.43,2.7,2.7,2.7,2.7,0.64,0.64,0.64,0.64,0.307,0.625,0.83,0.307,3,46.72,73.94
642,0,changzhou,3,3,3914.6,2,2,0.02,0.87,0.22,0.61,1.65,1.47,1.57,1.57,0.68,0.64,0.78,0.78,0.68,0.64,0.68,1.47,3,42.03,50.49
652,1,lianyungang,7,2,2842,6,6,0.31,0.31,0.31,0.31,2.6,2.6,2.6,2.6,0.65,0.65,0.65,0.65,0.474,0.994,1.26,0.737,4,49.02,28.95
662,1,suqian,7,3,2858.6,1,7,0.17,0.17,0.23,3,3,3,3,3,0.17,0.17,0.17,0.17,0.1,1.1,0.66,0.36,6,6.17,13.57
672,0,wuxi,3,3,69901.64,24,2,0.29,0.16,0.12,0.34,2.4,2.4,2.4,2.4,0.44,0.44,0.44,0.44,0.45,0.55,0.86,0.25,6,84.96,94.88
682,0,yangzhou,1,3,45280.17,1,1,0.6,0.69,0.8,0.8,2.3,2.3,2.3,2.3,0.31,0.31,0.31,0.31,1,1.5,0.6,0.69,6,11.61,11.61
692,0,taizhou,1,3,10636.62,2,1,0.11,0.13,3.98,3.98,0,0,0,0,0.11,0.11,0.11,0.11,1.79,0,0.11,0,3,76.47,117.12
702,1,lianyungang,7,2,4616.14,6,6,0.01,0.39,0.01,0.22,2.6,2.6,2.6,2.6,0.84,0.84,0.84,0.84,0.41,0.693,0.869,1.93,7,30.05,29.61
712,1,lianyungang,7,2,12608,16,2,0.16,0.16,0.16,0.16,2.4,2.4,2.4,2.4,0.04,0.04,0.04,0.04,0.483,0.705,0.805,1.4,6,15.91,19.76
72,1,zhenjiang,7,3,2380,4,4,0.1,0.31,0.06,0.2,3.2,3.2,3.2,3.2,0.86,0.86,0.86,0.86,0.78,0.974,1.57,2.984,6,17.43,14.63
722,1,taizhou,7,3,11968.64,18,6,0.06,0.06,0.34,0.19,2.08,2.08,2.08,2.08,0.78,0.78,0.78,0.78,0.59,0.55,1.07,1.26,6,1.36,2.91
732,0,wuxi,3,3,13909,8,8,0.1,0.33,0.12,0.28,3.2,3.2,3.2,3.2,0.62,0.62,0.62,0.62,0.58,0.58,0.58,0.8,3,23.34,60.28
742,1,lianyungang,7,2,4734,6,6,0.12,0.4,0.12,0.22,3,2.6,3,2.6,0.65,0.65,0.65,0.65,0.493,0.932,1.12,0.792,4,25.07,22.51
752,1,nanjing,7,3,12628,16,1,0.46,0.46,0.46,0.46,2.4,2.4,2.4,2.4,0.39,0.39,0.39,0.39,0.72,0.59,1.41,0.1,6,5.98,9.75
762,0,suzhou,3,3,28183.34,28,2,0.88,0.89,0.87,0.84,2.4,2.4,2.4,2.4,0.5,0.5,0.5,0.5,0.59,0.85,0.67,0.43,3,113.74,171.86
772,0,taizhou,3,3,6862.87,2,2,0.43,0.01,0.12,0.19,3,3,3,3,0.58,0.59,0.59,0.59,0.589,0.747,0.879,0.589,6,19.13,48.34
782,1,wuxi,7,3,11894.4,31,1,0.02,0.43,0.02,0.25,2.2,2.2,2.2,2.5,0.33,0.33,0.33,0.33,0.49,0.49,0.67,0.66,6,11.06,7.55
792,1,taizhou,7,3,15142,6,1,0.09,0.32,0.02,0.19,2.35,2.35,2.35,2.41,0.7,0.55,0.81,0.86,0.5,0.418,0.5,0.5,6,14.74,12.54
802,1,nantong,7,3,2621.58,5,0,0.14,0.44,0.14,0.14,3.2,2.4,3.2,3.2,0.35,0.35,0.35,0.35,1.67,0.91,0.67,0.14,6,23.58,34.25
812,0,suzhou,8,3,79900,4,4,0.06,0.15,0.06,0.05,2.9,2.9,2.9,2.9,0.27,0.27,0.27,0.27,0.43,0.99,2.17,1.23,3,63.98,89.62
82,1,suzhou,7,3,3420.26,5,1,0.13,0.13,0.35,0.22,2.1,2.1,2.1,2.1,0.26,0.26,0.26,0.26,0.51,0.68,0.83,0.5,6,12.4,18.67
822,1,huaian,7,3,7898.6,11,1,0.18,0.08,0.08,0.08,2.7,2.7,2.7,2.7,0.89,0.89,0.89,0.89,0.59,0.84,0.61,1.65,6,25.8,37.54
832,0,xuzhou,3,2,157304,8,3,0.13,0.15,2.8,2.8,1.81,1.81,1.81,1.81,0.12,0.12,0.12,0.12,0.43,0.566,0.566,0.566,3,3.1,0
842,1,yangzhou,7,3,16532.12,18,8,0.42,0.09,0.16,0.6,3,3,3,3,0.78,0.78,0.78,0.78,0.36,0.59,0.91,0.93,6,15.73,19.08
852,0,wuxi,3,3,23000,1,1,0.38,0.41,0.36,0.42,2.4,2.4,2.4,2.4,0.3,0.3,0.3,0.3,0.59,0.68,0.82,0.85,3,89.48,94.09
862,0,nanjing,1,3,59938,115,5,0.18,0.02,0.02,0.27,1.8,1.85,1.93,1.8,0.5,0.51,0.53,0.5,0.47,0.55,0.55,0.47,3,40.34,112.75
872,1,xuzhou,7,2,10455.93,18,1,0.01,0.02,0.32,0.21,2.6,2.6,2.6,2.6,0.6,0.6,0.6,0.6,0.41,0.607,0.693,0.22,6,16.2,25.45
882,0,nanjing,3,3,64895,45,5,0,0,0,0,2.3,2.3,2.3,2.3,0.5,0.5,0.5,0.5,0.43,0.66,0.504,0.504,6,82.92,40
892,1,huaian,7,3,3025.83,6,6,0.2,0.2,0.34,0.34,2.9,2.9,2.9,2.9,0.8,0.8,0.8,0.8,0.74,0.94,0.78,0.99,6,24.46,39.6
902,1,suzhou,7,3,5078.44,6,2,0.29,0.19,0.02,0.04,3.2,3.2,3.2,3.2,0.83,0.83,0.83,0.83,0.61,0.62,0.92,1.72,6,19,23.2
912,1,huaian,7,3,33197.08,30,2,0.29,0.18,0.16,0.27,2.2,2.2,2.2,2.2,0.3,0.3,0.3,0.3,0.9,0.9,0.33,0.9,6,20.91,38.92
92,1,taizhou,7,3,8766.5,6,6,0.23,0.25,0.12,0.12,2.5,2.5,2.5,2.5,0.89,0.89,0.89,0.89,0.84,0.79,1.29,2.5,6,5.59,9.87
922,0,yangzhou,5,3,20027.16,8,0,0.5,0.4,0.31,0.42,2.2,2.2,2.2,2.2,0.38,0.38,0.38,0.38,0.33,0.67,0.64,0.91,3,52.61,90.34
932,1,wuxi,7,3,13228.52,17,7,0.09,2.24,0.29,0.31,2.24,2.24,2.24,2.24,0.29,0.44,0.34,0.34,0.48,0.7,1.19,1.69,6,18.02,42.23
942,1,taizhou,7,3,4764.14,6,0,0.42,0.42,0.42,0.42,2.4,2.4,2.4,2.4,0.58,0.58,0.58,0.58,0.54,0.9,1.6,0.09,6,3.05,8.41
952,0,changzhou,1,3,2725.2,2,1,0.36,0.02,0.41,0.44,2.7,3.2,2.7,2.7,0.5,0.53,0.5,0.48,0.55,0.75,1.94,1.43,6,79.05,83.35
962,1,xuzhou,7,2,2802.03,6,2,0.07,0.07,0.51,0.24,2.6,2.6,2.6,2.6,0.74,0.74,0.74,0.74,0.48,0.83,1.62,0.42,5,10.67,13.38
972,1,huaian,7,3,4834.29,6,2,0.27,0.21,0.13,0.15,3,3,3,3,0.89,0.89,0.89,0.89,0.65,1.53,1.72,1.54,4,23.79,37.28
982,0,taizhou,3,3,3816.7,5,5,0.29,0.29,0.29,0.29,2.15,2.15,2.15,2.15,0.45,0.45,0.45,0.45,0.64,1.54,1.54,1.54,6,17.79,13.37
1,0,suzhou,3,3,140061.81,3,3,0.48,0.45,0.61,0.61,2.1,2.1,2.1,2.1,0.41,0.41,0.41,0.41,2.1,0.41,2.2,2.2,3,75.9,116.26
10,1,yancheng,7,3,18724,6,6,0.38,0.33,0.11,0.11,2.8,2.8,2.8,2.8,0.11,0.11,0.11,0.11,0.68,0.65,0.65,0.65,4,16.12,26.78
100,0,wuxi,3,3,12050.85,1,1,0.07,0.36,0.19,0.25,2.8,2.8,2.8,2.8,0.84,0.84,0.84,0.84,0.43,0.37,1.22,0.55,6,18.79,12.97
1000,1,wuxi,7,3,6671,8,8,0.11,0.662,0.56,0.885,2.6,2.6,2.6,2.6,0.514,0.298,0.4,0.4,0.662,0.56,0.885,1.13,6,7.04,7.26
1001,0,suzhou,3,3,18924.76,2,2,0.24,0.41,0.47,0.47,2.4,2.4,2.4,2.4,0.36,0.36,0.36,0.36,0.38,0.63,1.55,,3,32.03,38.05
101,1,xuzhou,7,2,3820.73,4,1,0.17,0.13,0.13,0.13,2.1,2.1,2.1,2.1,0.62,0.62,0.62,0.62,0.32,0.33,0.53,2.52,6,22.11,9.27
1010,1,taizhou,7,3,3789,3,3,0.18,0.18,0.16,0.16,0,0,0,0,0.81,0.81,0.81,0.81,0.45,0.31,0.56,0.31,6,44.12,59.62
1011,0,suzhou,4,3,38431.8,2,2,0.25,0.27,0.23,0.13,3,3,3,3,0.4,0.4,0.4,0.4,0.5,0.5,0.5,,2,27.76,18.93
1020,1,suqian,7,3,3649.6,6,7,0.06,0.06,0.23,3,3,3,3,3,0.06,0.06,0.06,0.06,0.09,1.1,1.61,0.33,6,3.99,6.27
1021,0,xuzhou,1,2,63157,4,4,0.19,0.2,0.07,0.08,2.7,2.7,2.7,2.7,0.43,0.43,0.43,0.43,0.37,0.448,0.448,0.25,6,109.54,149.4
1030,1,wuxi,7,3,13601.78,32,3,0.02,0.39,0.01,0.2,2.4,2.4,2.4,2.4,0.21,0.29,0.34,0.54,0.497,0.843,0.62,0.298,6,36.22,16.47
1031,1,suzhou,7,3,7487.16,6,6,0.29,0.2,0.02,0.05,2.35,2.35,2.35,2.35,0.39,0.39,0.39,0.39,0.47,0.44,2.35,2.35,6,21.73,32.56
1040,0,yancheng,3,3,4192.1,4,4,0.16,0.33,0.07,0.04,2.4,2.4,2.4,2.4,0.5,0.5,0.5,0.5,0.39,0.57,1.51,0.16,6,94.19,101.16
1041,0,yancheng,1,3,157615.47,4,1,0.04,0.28,0.06,0.13,2.48,2.76,2.56,1.6,0.59,0.47,0.55,0.31,0.46,0.71,0.71,1.1,3,19.13,20.35
1050,0,changzhou,1,3,2480,2,2,0.32,0.3,0.17,0.3,3,2.7,2.7,3.4,0.5,0.5,0.69,0.68,0.29,0.29,0.99,0.99,6,93.87,115.32
1051,0,nantong,1,3,24739,4,4,0.35,0.21,0.34,0.34,2.7,3.4,2.7,2.7,0.23,0.23,0.23,0.23,0.65,0.8,0.89,0.23,6,91.38,130.42
1060,0,suzhou,4,3,43629.8,8,1,0.26,0.31,0.22,0.23,1.9,1.9,1.9,1.9,0.26,0.26,0.26,0.26,0.67,0.53,0.6,0.59,3,45.82,82.56
1061,0,suzhou,3,3,1582.29,3,3,0.22,0.39,0.28,0.35,2.7,2.7,2.7,2.7,0.5,0.5,0.5,0.5,0.59,0.7,0.52,0.67,1,111.18,120.75
1070,0,taizhou,3,3,48585.76,20,0,0.42,0.24,0.04,0.04,2.4,2.4,2.4,2.4,0.24,0.24,0.24,0.24,0.17,0.68,0.47,0.24,4,8.47,11.59
1071,1,suzhou,7,3,3632,18,8,0.02,0.28,0.02,0.02,2.5,2.5,2.5,2.5,0.7,0.4,0.7,0.7,0.49,0.57,0.71,0.02,7,14.32,5.88
1080,0,nantong,3,3,23944,15,1,0.44,0.4,0.33,0.35,1.75,1.75,1.75,1.75,0.41,0.41,0.41,0.41,0.5,0.5,0.5,0.5,3,61.9,112.7
1081,1,wuxi,7,3,1400.47,6,6,0.34,0.34,0.34,0.34,2.4,2.4,2.4,2.4,0.44,0.44,0.44,0.44,0.33,0.56,0.59,0.07,6,23.82,40.99
1090,1,lianyungang,7,2,6923,6,6,0.03,0.39,0.03,0.31,2.6,2.6,2.6,2.6,0.4,0.4,0.4,0.4,0.472,0.593,1.12,0.851,6,27.05,13.69
1091,1,lianyungang,7,2,6259,2,2,0.37,0.29,0.14,0.23,2.55,2.55,2.55,2.55,0.81,0.81,0.81,0.81,0.4,2.5,0.9,1.11,4,42.61,8.66
11,1,suqian,7,3,4029.78,7,1,0.1,0.1,0.28,3,3.003,3.003,3.003,3.003,0.1,0.1,0.1,0.1,0.59,1.1,0.97,0.97,6,4.09,4.88
110,0,suzhou,3,3,7915.56,3,3,0.66,0.52,0.68,0.46,2.3,2.3,2.3,2.3,0.4,0.4,0.4,0.4,0.59,0.66,0.52,0.68,1,40.75,72.53
1100,0,wuxi,3,3,174149,24,4,0.59,0.6,0.62,0.58,2.1,2.1,2.1,2.1,0.38,0.38,0.58,0.38,0.408,0.668,1.13,0.514,3,15.01,50.36
1101,1,lianyungang,7,2,7070.6,11,1,0.04,0.34,0.04,0.04,2.8,2.8,2.8,2.8,0.81,0.7,0.81,0.81,0.46,0.56,0.67,0.64,6,20.35,25.48
111,1,lianyungang,7,2,3223.92,6,6,0.465,0.465,0.465,0.465,0,0,0,0,0.38,0.38,0.38,0.38,0.465,0.883,1.09,2.98,4,30.44,29.41
1110,1,changzhou,7,3,6093.45,2,2,0.02,0.33,0.06,0.22,2.5,2.5,2.5,2.5,0.86,0.86,0.86,0.86,0.46,0.74,0.48,2.08,6,21.42,33.03
1111,1,zhenjiang,7,3,2985.52,2,2,0.2,2.8,0.83,0.27,2.8,2.8,2.8,2.8,0.83,0.83,0.83,0.83,0.8,0.8,0.46,0.8,4,12.22,16.92
1120,0,zhenjiang,1,3,27770.1,3,3,0.07,0.21,0.2,0.04,3,3,3,3,0.47,0.47,0.47,0.47,0.41,0.83,2.2,2.2,6,47.17,42.28
1121,1,huaian,7,3,9526.2,2,2,0.13,2.402,2.402,0.6,3.4,3.4,3.4,3.4,0.9,0.9,0.9,0.9,0.9,0.9,0.601,0.9,6,33.66,36.75
1130,0,yancheng,3,3,25831.5,16,1,0.36,0.7,0.41,0.68,2.32,2.32,2.32,2.32,0.534,0.534,0.534,0.534,0.49,0.57,0.81,0.81,1,88.47,89.58
1131,1,suzhou,7,3,608.6,6,6,0.06,0.33,0.15,0.3,3.2,3.2,3.2,3.2,0.33,0.84,0.84,0.84,0.43,0.69,2,0.06,4,5.31,5.31
1140,0,zhenjiang,1,3,7160.88,4,4,0.19,0.26,0.33,0.35,2.5,2.5,2.5,2.5,0.6,0.6,0.6,0.6,0.549,0.672,0.672,0.618,6,14.22,40.88
1141,0,suzhou,3,3,2680.16,1,1,0.44,2.7,0.38,0.5,2.7,2.7,2.7,2.7,0.38,0.38,0.38,0.38,0.38,1.8,1,0.38,3,9.97,9.97
1150,1,lianyungang,7,2,2640,6,6,0.06,0.38,0.06,0.27,2.2,2.2,2.2,2,0.78,0.78,0.78,0.78,0.364,0.651,0.737,0.996,6,47.24,25.4
1151,1,huaian,7,3,3542.33,7,2,0.56,0.85,0.8,0.38,2.4,2.4,2.4,2.4,0.35,0.35,0.35,0.35,0.56,1.77,0.85,1.18,6,15.55,26.67
1160,0,xuzhou,6,2,35606.77,15,1,0.3,0.3,0.32,0.39,2,2.11,1.96,2.08,0.46,0.46,0.46,0.46,0.524,0.626,0.626,0.217,3,115.15,120.76
1161,1,nantong,7,3,2857.53,5,0,0.31,0.86,0.31,0.31,2.5,2.5,2.5,2.5,0.86,0.86,0.86,0.86,2.07,1.2,0.6,0.7,6,21.26,33.32
1170,0,suzhou,3,3,3416.63,1,1,0.23,2.7,0.38,0.34,2.7,2.7,2.7,2.7,0.38,0.38,0.38,0.38,0.38,1.8,1,0.38,3,102.79,0
1171,1,yangzhou,7,3,4126.98,12,6,0,0,0,0,2.39,2.39,2.39,2.39,0.36,0.36,0.36,0.36,0.497,1.5,0.34,0.729,6,17.52,15.22
1180,0,wuxi,5,3,13492,11,1,0.16,0.34,0.06,0.25,2.7,2.7,2.7,2.7,0.62,0.62,0.62,0.62,0.578,0.523,0.781,0.781,6,16.16,56.96
1181,1,wuxi,7,3,3941.54,6,6,0.02,0.02,0.02,0.02,3,3,3,3,0.27,0.27,0.27,0.27,0.37,0.37,0.48,0.02,6,26.76,22.19
1190,1,taizhou,7,3,7747.08,11,6,0.13,0.24,0.01,0.02,2.6,2.6,2.6,2.6,0.89,0.89,0.89,0.89,1.1,1.2,1.3,1.4,5,8.36,14.43
1191,0,taizhou,7,3,7467.64,4,4,0.16,0.43,0.1,0.36,2.6,2.6,2.6,2.6,0.59,0.61,0.62,0.62,0.573,0.648,0.573,0.573,6,33.48,45.17
120,0,suzhou,3,3,48865.57,24,4,0.85,0.89,0.14,0.16,1.3,1.3,1.3,1.3,0.3,0.3,0.3,0.3,0.58,0.49,1.65,,1,76.08,115.02
1200,1,xuzhou,7,2,5212.7,6,2,0.41,0.25,0.83,0.83,1.5,1.5,1.5,1.5,0.431,0.431,0.431,0.431,0.321,0.79,0.866,0.41,6,14.64,0
1201,0,suzhou,6,3,4970.39,2,0,0.39,0.18,0.67,0.67,1.98,1.98,1.98,1.98,0.38,0.38,0.38,0.38,0.5,0.5,2.5,2.5,6,75.61,78.29
121,0,changzhou,3,3,38177.96,24,4,0.75,0.74,0.75,0.77,1.6,1.6,1.6,1.6,0.33,0.33,0.33,0.33,0.53,1.87,0.52,1.93,3,36.97,52.86
1210,1,nanjing,7,3,6405.165,3,3,0.04,0.13,0.05,0.18,2.4,2.4,2.4,2.4,0.25,0.32,0.26,0.27,0.594,1.19,2.3,0.594,6,19.26,9.85
1211,0,yancheng,3,3,15947.07,12,1,0,0,0,0,2.4,2.4,2.4,2.4,0.45,0.45,0.45,0.45,0.58,1.05,1.45,,6,78.94,101.32
1220,1,xuzhou,7,2,9869.62,21,2,0.06,0.04,0.45,0.24,2.4,2.4,2.4,2.4,0.84,0.84,0.84,0.84,0.581,0.661,0.78,0.06,6,15.84,17.76
1221,0,xuzhou,3,2,36002.23,25,5,0.13,0.13,0.39,0.33,2.6,2.6,2.6,2.6,0.83,0.83,0.83,0.83,0.54,0.54,0.91,0.13,8,58.41,0
1230,0,xuzhou,3,2,28861.96,6,2,0.51,0.57,0.52,0.57,2.24,2.04,2.24,2.03,0.52,0.52,0.52,0.52,0.41,0.431,0.85,0.85,3,97.01,90.08
1231,1,zhenjiang,7,3,7690,9,1,0.01,0.37,0.08,0.26,3.1,3.1,3.1,3.1,0.84,0.84,0.84,0.84,0.641,0.58,1.03,,6,18.03,13.35
1240,1,lianyungang,7,2,3811.164,6,6,0.1,0.26,0.1,0.25,2.6,2.6,2.6,2.6,0.5,0.5,0.5,0.5,0.301,0.648,1.72,0.851,6,19.85,13.35
1241,0,zhenjiang,1,3,7458.91,4,4,0.98,0.62,0.18,0.18,1.84,1.84,1.86,1.89,0.47,0.47,0.47,0.46,0.471,0.919,0.471,,4,28.77,60.02
1250,1,yangzhou,7,3,6792,0,0,0.08,0.17,0.08,0.17,2.7,2.7,2.7,2.7,0.54,0.54,0.54,0.62,0.554,0.704,0.926,0.298,4,15.2,13.14
1251,1,taizhou,7,3,5626.68,6,6,0.02,0.02,0.33,0.28,2.1,2.1,2.1,2.1,0.64,0.64,0.64,0.64,0.48,0.48,0.71,1.4,6,4.5,7.52
1260,0,zhenjiang,1,3,6730.29,5,5,0.37,0.06,0.38,0.04,2.5,2.5,2.5,2.5,0.52,0.52,0.52,0.52,0.64,1.56,0.63,1.58,7,34.05,44.91
1261,0,changzhou,3,3,25300,15,1,0.65,0.62,0.74,0.59,2.3,2.3,2.3,2.3,0.29,0.29,0.29,0.29,0.53,0.77,0.53,0.95,4,82.61,89.79
1270,1,wuxi,7,3,16245.95,32,2,0.4,0.17,0.42,0.42,2.7,2.7,2.7,2.7,0.27,0.27,0.27,0.27,0.73,0.69,1.32,0.27,6,10.3,9.35
1271,0,suzhou,3,3,58471.4,18,1,0.24,0.19,0.25,0.14,3.42,3.41,3.4,3.4,0.61,0.59,0.57,0.57,0.52,0.67,1.34,,3,73.04,114.57
1280,1,huaian,7,3,24608,2,2,0.37,0.19,0.04,0.04,3,3,3,3,0.63,0.63,0.63,0.63,1.14,2.1,2.54,0.63,6,29.33,47.92
1281,0,nanjing,6,3,2669.22,4,0,0.08,0.31,0.11,0.3,2.8,2.8,2.8,2.8,0.45,0.45,0.45,0.45,0.638,0.876,1.02,0.638,4,31.57,57.89
1290,1,taizhou,7,3,3100,6,6,0.33,0.27,0.74,0.74,0,0,0,0,0.84,0.84,0.84,0.84,0.58,0.58,1.09,1.14,6,15.13,16.25
1291,1,taizhou,7,3,2434,6,2,0.21,0.15,0.15,0.15,3,3,3,3,0.78,0.78,0.78,0.78,0.66,0.66,1.24,,4,24.39,38
130,0,wuxi,3,3,44968,26,6,0.59,0.62,0.67,0.72,2.6,2.6,2.6,2.6,0.4,0.4,0.4,0.4,0.543,0.726,0.726,0.202,3,18.24,53.53
1300,1,huaian,7,3,4753.27,6,6,0.5,0.28,0.27,0.27,2.6,2.6,2.6,2.6,0.87,0.87,0.87,0.87,0.6,1.67,0.59,1.71,4,23.83,40.43
1301,1,suqian,7,3,1512.9,2,6,0.39,0.25,0.15,0.15,2.83,2.83,2.83,2.83,0.76,0.76,0.76,0.76,0.67,1.49,0.64,1.57,4,30.63,48.71
131,1,lianyungang,7,2,3227.257,6,6,0.12,0.28,0.11,0.23,2.86,2.86,2.86,2.86,0.55,0.55,0.55,0.55,0.466,0.641,0.685,2.98,7,38.28,18.85
1310,1,suqian,7,3,2389.5,5,0,0.03,0.03,0.22,0,2.18,2.18,2.18,2.18,0.83,0.83,0.83,0.83,0.92,1.1,0.92,0.92,6,4.97,7.53
1311,0,wuxi,1,3,4293,3,1,0.1,0.56,0.72,0.46,2.8,2.8,2.8,2.8,0.57,0.35,0.57,0.34,0.492,0.796,0.873,0.509,6,48.45,53.43
1320,0,taizhou,3,3,37986,4,0,0.1,0.24,0.23,0.26,2.7,2.7,2.7,2.7,0.62,0.62,0.62,0.62,0.652,0.677,0.55,0.652,6,39.29,62.93
1321,0,yangzhou,3,3,10549.89,5,6,0.2,0.49,0.25,0.42,2.7,2.7,2.7,2.7,0.34,0.34,0.34,0.34,0.42,0.9,1.5,0.95,6,117.75,126.6
1330,1,suzhou,7,3,610.36,4,6,0.07,0.07,0.27,0.15,2.4,2.4,2.4,2.4,0.5,0.5,0.5,0.5,0.44,0.61,0.78,0.78,6,23.79,32.93
1331,0,xuzhou,3,2,107261.69,25,2,0.53,0.47,0.43,0.47,1.87,2.05,1.97,2.09,0.26,0.26,0.26,0.26,0.441,0.443,0.403,0.85,3,96.03,101.62
1340,0,wuxi,3,3,32382.3,5,4,0.2,0.3,0.2,0.27,2.82,3.08,2.86,3.09,0.4,0.43,0.41,0.53,0.47,0.56,0.56,0.92,1,111.93,101.32
1341,1,huaian,7,3,12290.8,35,5,0.3,0.25,0.15,0.15,2.7,2.7,2.7,2.7,0.84,0.84,0.84,0.84,0.42,0.94,1.29,,4,29.94,47.13
1350,1,yancheng,7,3,2701,6,1,0.14,0.14,0.14,0.14,2.38,2.38,2.38,2.38,0.27,0.27,0.27,0.27,0.42,0.76,2.38,2.38,6,23.88,46.67
1351,1,suzhou,7,3,5320.3,2,2,0.2,0.11,0.01,0.03,2.9,2.9,2.9,2.9,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,6,17.32,28.59
1360,0,suzhou,1,3,21783,1,1,0.39,0.21,0.02,0.05,2.7,2.7,2.7,2.7,0.77,0.77,0.77,0.77,0.53,0.79,1.46,0.39,6,17.1,0
1361,1,wuxi,7,3,12019.82,29,9,0.05,0.4,0.05,0.29,2.9,2.9,2.9,2.9,0.4,0.4,0.4,0.4,0.51,0.94,1.49,0.05,7,15.02,17.95
1370,1,xuzhou,7,2,15705.23,24,2,0.03,0.03,0.38,0.38,2.7,2.7,2.7,2.7,0.6,0.6,0.6,0.6,0.59,0.92,0.94,0.03,6,18.13,11.83
1371,1,lianyungang,7,2,4364.47,11,2,0.4,0.2,0.15,0.15,2.6,2.6,2.6,2.6,0.7,0.7,0.7,0.7,0.47,2.13,0.45,2.22,6,42.39,8.48
1380,1,xuzhou,7,2,8949.46,13,3,0.17,0.18,0.3,0.3,2.4,2.4,2.4,2.4,0.42,0.42,0.42,0.42,0.537,0.543,0.857,0.17,6,15.53,1.09
1381,1,suqian,7,3,3669,2,6,0.33,0.25,0.18,0.18,2.5,2.5,2.5,2.5,0.5,0.5,0.5,0.5,0.56,0.73,1.11,2.5,6,29.54,47.42
1390,1,zhenjiang,7,3,3881,6,6,0.02,0.36,0.02,0.31,2.5,2.5,2.5,2.5,0.68,0.69,0.68,0.82,0.37,0.452,0.479,0.938,6,12.06,9.95
1391,0,wuxi,3,3,10900,1,1,0.28,0.58,0.28,0.63,2.4,2.4,2.4,2.4,0.45,0.45,0.45,0.45,0.49,0.41,0.5,1.09,6,123.13,146.95
140,0,yangzhou,6,3,47312,24,5,0.36,0.51,0.58,0.57,2.4,2.4,2.4,2.4,0.31,0.31,0.31,0.31,0.591,0.481,0.481,0.36,3,14.86,44.18
1400,1,suzhou,7,3,5573.35,6,6,0.32,0.25,0.05,0.05,3,3,3,3,0.82,0.82,0.82,0.82,0.63,0.57,0.57,1.09,6,16.84,24.84
1401,0,suzhou,5,3,69196.53,4,2,0.53,0.53,0.53,0.53,2.3,2.3,2.3,2.3,0.41,0.41,0.41,0.41,0.54,0.32,0.55,0.55,3,106.84,114.3
141,0,wuxi,5,3,8589,5,5,0.3,0.3,0.15,0.27,2.6,2.6,2.6,2.6,0.5,0.5,0.5,0.5,0.591,0.671,0.514,0.514,7,26.53,54.96
1410,0,xuzhou,3,2,28869.52,19,2,0.58,0.62,0.57,0.65,1.9,1.9,1.9,1.9,0.43,0.43,0.43,0.43,0.49,0.439,0.439,0.85,3,1.71,62.58
1411,1,suqian,7,3,4308.65,6,1,0,0,0,0,2.5,2.5,2.5,2.5,0.86,0.86,0.86,0.86,0.42,1.1,1.36,0.39,4,3.37,8.04
1420,1,huaian,7,3,4246.33,6,6,0.44,0.36,0.13,0.13,2.7,2.7,2.7,2.7,0.8,0.8,0.8,0.8,0.6,1.66,1.5,0.58,4,25.58,41.62
1421,0,changzhou,6,3,8333.91,5,5,0.16,0.17,0.08,0.29,1.6,1.6,1.6,1.6,0.47,0.47,0.47,0.47,0.65,1.54,0.7,1.43,3,58.31,64.18
