PUBID,PBA,SQFT,SQFTC,WLCNS,BLDSHP,GLSSPC,YRCONC,NWKER,NWKERC,FURNP,PKGHP,BOILP,STHWP,HTPHP,SLFCNP,OTHTP,MAINHT,MAINCL,ZNWMNHT,HDD65,CDD65,ELHTBTU,ELCLBTU,NGHTBTU,NGCLBTU,FKHTBTU,FKCLBTU,DHHTBTU,DHCLBTU,PUBCLIM
2432.0,14.0,215000.0,8.0,2.0,11.0,4.0,7.0,140.0,7.0,0,25.0,75.0,0,0,0,0,3.0,3.0,9.0,5043.0,1013.0,122837.0,1737294.0,2491799.0,0.0,0,0,0,0,1.0,323244.77701464907,2865200.273393336
2469.0,14.0,99000.0,6.0,1.0,4.0,3.0,9.0,104.0,7.0,0,25.0,75.0,0,0,0,0,3.0,2.0,9.0,4701.0,781.0,54556.0,612649.0,3077696.0,0.0,0,0,0,0,1.0,787528.5765679217,2621089.1959464145
2493.0,16.0,150000.0,7.0,1.0,5.0,3.0,5.0,300.0,8.0,0,5.0,95.0,0,0,0,0,3.0,3.0,0.0,7912.0,205.0,28183.0,335240.0,14671754.0,0.0,0.0,0.0,0,0,1.0,2132694.0847042277,5464155.827580488
2756.0,14.0,146000.0,7.0,1.0,11.0,3.0,7.0,100.0,7.0,0,0,100.0,0,0,0,0,3.0,2.0,9.0,6168.0,1372.0,0.0,1979949.0,5527938.0,0.0,0,0,0,0,1.0,1024993.5262321011,4821931.067411916
2781.0,18.0,235000.0,8.0,1.0,11.0,3.0,6.0,150.0,7.0,33.0,65.0,0,0,0,1.0,0,2.0,6.0,0.0,4699.0,1003.0,620771.0,738448.0,566021.0,0.0,0,0,0,0,1.0,579176.988099819,2460028.2294325023
2797.0,17.0,63000.0,6.0,1.0,10.0,3.0,7.0,21.0,5.0,0,20.0,0,0,0,80.0,0,6.0,2.0,9.0,5800.0,998.0,227348.0,425352.0,1835447.0,0.0,0,0,0,0,1.0,492896.7426384827,1424095.2671434868
2834.0,17.0,395000.0,8.0,1.0,4.0,3.0,6.0,275.0,8.0,0,0,100.0,0,0,0,0,3.0,3.0,0.0,5386.0,900.0,0.0,1910805.0,18194468.0,0.0,0,0,0,0,1.0,3863450.3591395477,7094061.755440833
2890.0,8.0,56000.0,6.0,1.0,2.0,3.0,7.0,120.0,7.0,0,0,100.0,0,0,0,0,3.0,2.0,9.0,2555.0,2502.0,0.0,856068.0,7441058.0,0.0,0.0,0.0,0,0,2.0,3330781.2349524857,1143252.2457824938
2907.0,18.0,265000.0,8.0,1.0,7.0,5.0,6.0,125.0,7.0,0,0,100.0,0,0,0,0,3.0,3.0,0.0,4463.0,1105.0,0.0,2141832.0,8658450.0,0.0,0.0,0.0,0,0,2.0,2218786.887069236,6476557.565626425
2922.0,16.0,186000.0,7.0,3.0,11.0,3.0,6.0,147.0,7.0,0,0,100.0,0,0,0,0,3.0,3.0,1.0,5697.0,931.0,0.0,480274.0,6225771.0,0.0,0.0,0.0,0,0,1.0,416608.37094425136,574565.1042169351
3218.0,16.0,176000.0,7.0,1.0,2.0,3.0,7.0,147.0,7.0,0,0,0,100.0,0,0,0,4.0,4.0,9.0,4718.0,1068.0,0.0,0.0,0,0,0.0,0.0,18431000.0,0.0,1.0,14891277.813724034,0.0
